name,description,tags,node_type,location,centroid
Ristorante Der Etrusker,,,['POI'],POINT(9.984258 53.569263),
Ristorante Franco,,,['POI'],POINT(9.98752 53.590037),
Ristorante La Famiglia,,,['POI'],POINT(10.016055 53.553838),
Ristorante La Pergola,,,['POI'],POINT(9.953181 53.57611),
Ristorante La Scala,,,['POI'],POINT(9.975208 53.583336),
Ristorante Little Italy,,,['POI'],POINT(9.954822 53.577274),
Ristorante Made In Italy,,,['POI'],POINT(10.008319 53.579405),
Ristorante Marilù,,,['POI'],POINT(9.929964 53.550783),
Ristorante Michelangelo,,,['POI'],POINT(9.976484 53.552883),
Ristorante Opera,,,['POI'],POINT(9.988036 53.556499),
Ristorante Palazzo,,,['POI'],POINT(9.98849 53.577279),
Ristorante Piccobello,,,['POI'],POINT(10.018962 53.576861),
Ristorante Pizzeria Casa Ferraro,,,['POI'],POINT(9.937667 53.552538),
Ristorante Pizzeria Mamma Leone,,,['POI'],POINT(9.96948 53.581127),
Ristorante Portonovo,,,['POI'],POINT(9.996386 53.559287),
Ristorante Trattoria Salento,,,['POI'],POINT(9.957223 53.575296),
Ristorante Vito,,,['POI'],POINT(9.912238 53.550938),
Ristorante da Benito,,,['POI'],POINT(9.964909 53.550174),
Roaten Caribbean Restaurant,,,['POI'],POINT(9.954082 53.54575),
Rote Sonne Chinarestaurant,,,['POI'],POINT(9.992938 53.548695),
Roxie Bar Bistro Cocktails,,,['POI'],POINT(9.977915 53.5652),
SAUSALITOS Hamburg,,,['POI'],POINT(10.001543 53.548282),
Foxy Food City,,,['POI'],POINT(10.000128 53.552859),
Foxy Food Schanze,,,['POI'],POINT(9.961248 53.562379),
Foxy Food Winterhude,,,['POI'],POINT(9.998357 53.594278),
SGROI Restaurant,,,['POI'],POINT(10.01064 53.557101),
SHIAWASE Tee Kultur Bistro,,,['POI'],POINT(9.993268 53.552458),
Sagres Plus Portugisische Küche und Meeresspezialitäten,,,['POI'],POINT(9.976577 53.544499),
Sakura Sushi,,,['POI'],POINT(9.999828 53.552969),
Sala Thai Restaurant Hafen City,,,['POI'],POINT(9.992966 53.541516),
Sala Thai Restaurant Hamburg-Altstadt,,,['POI'],POINT(10.002201 53.553767),
Schanzenstern Bio-Restaurant,,,['POI'],POINT(9.964943 53.561603),
Schatto Pauli,,,['POI'],POINT(9.963332 53.548497),
Schauermann Restaurant,,,['POI'],POINT(9.958701 53.54654),
Schifferstube Unter Deck,,,['POI'],POINT(10.012773 53.560489),
Schröders Kartoffelhaus,,,['POI'],POINT(9.965881 53.561694),
Schweinske Bahrenfeld,,,['POI'],POINT(9.902101 53.565203),
Schweinske Barmbek,,,['POI'],POINT(10.043491 53.582158),
Schweinske Bergedorfer Straße,,,['POI'],POINT(10.209947 53.487462),
Schweinske Billstedt,,,['POI'],POINT(10.104256 53.539488),
Schweinske Bramfeld,,,['POI'],POINT(10.077701 53.616358),
Schweinske Eidelstedt,,,['POI'],POINT(9.904307 53.609825),
Schweinske Eimsbuettel,,,['POI'],POINT(9.933933 53.583019),
Schweinske Eppendorf,,,['POI'],POINT(9.980565 53.584496),
Schweinske Farmsen,,,['POI'],POINT(10.116439 53.608024),
Schweinske Fuhlsbüttel,,,['POI'],POINT(10.02446 53.627483),
Schweinske Hamburg Hauptbahnhof,,,['POI'],POINT(10.003335 53.553856),
Schweinske Hamm,,,['POI'],POINT(10.066882 53.553476),
Schweinske Harburg,,,['POI'],POINT(9.967621 53.458078),
Schweinske Harvestehude,,,['POI'],POINT(9.97915 53.569017),
Schweinske Hohenfelde,,,['POI'],POINT(10.031274 53.56104),
Schweinske Jenfeld,,,['POI'],POINT(10.135129 53.570855),
Schweinske Langenhorn,,,['POI'],POINT(10.027613 53.675078),
Schweinske Lohbrügge,,,['POI'],POINT(10.206945 53.494232),
Schweinske Lurup,,,['POI'],POINT(9.871305 53.592782),
Schweinske Neugraben,,,['POI'],POINT(9.853299 53.472716),
Schweinske Ottensen Bahnhof Altona,,,['POI'],POINT(9.9331 53.552062),
Schweinske Poppenbüttel,,,['POI'],POINT(10.085161 53.659735),
Schweinske Rahlstedt,,,['POI'],POINT(10.157262 53.60521),
Schweinske St. Pauli Reeperbahn,,,['POI'],POINT(9.956534 53.549451),
Schweinske Wandsbeker Marktstraße,,,['POI'],POINT(10.07171 53.573749),
Schweinske am Stadtpark,,,['POI'],POINT(10.011513 53.59999),
Schweinske in der Neustadt,,,['POI'],POINT(9.984942 53.55064),
Scubar Café Restaurant Bar,,,['POI'],POINT(9.9616 53.573886),
Shalimar The Indian Restaurant,,,['POI'],POINT(9.986006 53.554216),
Signatures Restaurant,,,['POI'],POINT(9.997597 53.565208),
Slowman Restaurant,,,['POI'],POINT(10.002754 53.548416),
Sonnenseite Café Bar,,,['POI'],POINT(9.964806 53.56687),
Soup City Baumwall Elbhof,,,['POI'],POINT(9.982599 53.545241),
Soup City Hafencity Kesselhaus,,,['POI'],POINT(9.990382 53.543245),
Soup City Hamburg-Altstadt,,,['POI'],POINT(10.002382 53.549937),
Soup City Landungsbrücken,,,['POI'],POINT(9.971479 53.545197),
Soup City Speicherstadt Kornhausbrücke Am Zoll,,,['POI'],POINT(9.996941 53.545688),
Soup and Friends,,,['POI'],POINT(9.986201 53.555463),
Souper Salad,,,['POI'],POINT(9.985723 53.546599),
52,,,['POI'],POINT(9.987161 53.554593),
Stadthaus Restaurant und Bar,,,['POI'],POINT(9.985756 53.549303),
Stammheim Restaurant und Bar,,,['POI'],POINT(9.946733 53.5558),
Ständige Vertretung,,,['POI'],POINT(9.985726 53.549959),
Subway Sandwiches Altona Bahnhof,,,['POI'],POINT(9.93582 53.552265),
Subway Sandwiches Billstedt Center,,,['POI'],POINT(10.105624 53.54103),
Subway Sandwiches Eimsbüttel,,,['POI'],POINT(9.951255 53.577752),
Subway Sandwiches Fulsbüttler Straße,,,['POI'],POINT(10.044489 53.592042),
Subway Sandwiches Gänsemarkt,,,['POI'],POINT(9.988135 53.555564),
Subway Sandwiches Hamburg Altstadt Europapassage,,,['POI'],POINT(9.99563 53.55215),
Subway Sandwiches Hamburg Hauptbahnhof Georgsplatz,,,['POI'],POINT(10.002679 53.553538),
Subway Sandwiches Hamburg Hauptbahnhof Wandelhalle,,,['POI'],POINT(10.003335 53.553856),
Subway Sandwiches Hammerbrook,,,['POI'],POINT(10.025271 53.544334),
Subway Sandwiches Harburg Lüneburger Straße,,,['POI'],POINT(9.982567 53.45987),
Subway Sandwiches Harburg Phoenix Center,,,['POI'],POINT(9.988127 53.456814),
Subway Sandwiches Heegbarg,,,['POI'],POINT(10.093403 53.652615),
Subway Sandwiches Hoheluft,,,['POI'],POINT(9.974662 53.579953),
Subway Sandwiches Kieler Straße,,,['POI'],POINT(9.915577 53.598607),
Subway Sandwiches Mundsburger Damm,,,['POI'],POINT(10.026011 53.569909),
Subway Sandwiches St. Pauli Reeperbahn,,,['POI'],POINT(9.960961 53.54973),
Sushi 153,,,['POI'],POINT(9.979603 53.550099),
Sushi Bar Comon,,,['POI'],POINT(9.981179 53.554939),
Sushi Circle Eppendorf,,,['POI'],POINT(9.987735 53.592129),
Sushi Circle Hamburg Neustadt Colonnaden,,,['POI'],POINT(9.990738 53.555273),
Sushi Dreams Restaurant Bramfeld,,,['POI'],POINT(10.072186 53.60806),
Sushi Dreams Restaurant Eimsbüttel,,,['POI'],POINT(9.960132 53.574383),
Sushi Dreams Restaurant Norderstedt,,,['POI'],POINT(10.076196 53.662907),
Sushi Factory Bahnhof Altona,,,['POI'],POINT(9.936255 53.552136),
Sushi Factory Elbe Einkaufszentrum,,,['POI'],POINT(9.862032 53.569838),
Sushi Factory Hamburg Fabrikverkauf,,,['POI'],POINT(9.938387 53.544823),
Sushi Factory Hamburg Neustadt Colonnaden,,,['POI'],POINT(9.990108 53.556725),
Sushi Factory Hamburg Rotherbaum,,,['POI'],POINT(9.985325 53.571006),
Sushi im Lamberg Hamburg Osdorf,,,['POI'],POINT(9.843236 53.572695),
Sweet Virginia Restaurant Café,,,['POI'],POINT(9.96159 53.572125),
Sylter Milchbar,,,['POI'],POINT(9.991221 53.548809),
TASSAJARA Restaurant,,,['POI'],POINT(9.982468 53.585155),
Taberna El Paisa,,,['POI'],POINT(9.974804 53.548746),
Taberna Flamenca Tapas y Musica,,,['POI'],POINT(9.927493 53.554379),
Tagesstätte MAhL ZEIT,,,['POI'],POINT(9.947259 53.553658),
Tai Tan Restaurant,,,['POI'],POINT(9.986692 53.541577),
Tapame,,,['POI'],POINT(9.975193 53.558438),
Taparia Con Carvalho,,,['POI'],POINT(9.977407 53.545795),
Tarantella Bistro Restaurant,,,['POI'],POINT(9.989802 53.558471),
Taverna Akropolis Eppendorf,,,['POI'],POINT(9.964431 53.578904),
Taverna Kreta Griechische Spezialitäten Ottensen,,,['POI'],POINT(9.925013 53.549339),
Taverna Romana,,,['POI'],POINT(9.962355 53.561283),
Taverna Yia Mas,,,['POI'],POINT(9.946211 53.592555),
Teatro Lounge Bar Bistro Restaurant,,,['POI'],POINT(9.958939 53.54971),
Teeteria,,,['POI'],POINT(9.947518 53.576721),
Teufels Küche Restaurant,,,['POI'],POINT(9.927633 53.551853),
Ti Breizh Haus der Bretagne,,,['POI'],POINT(9.987089 53.545644),
Tibet Restaurant Altona,,,['POI'],POINT(9.93926 53.558339),
Tibet Restaurant Sülldorf,,,['POI'],POINT(9.792047 53.580817),
Tiefenthal Bar Restaurant,,,['POI'],POINT(9.986201 53.583354),
Tokio Sushi,,,['POI'],POINT(9.947034 53.578019),
Tonis Elbcafe,,,['POI'],POINT(9.756718 53.564909),
Trattoria Remo`s,,,['POI'],POINT(9.963076 53.553828),
Tropical Point Afrikanische Spezialitaeten,,,['POI'],POINT(9.936717 53.552546),
Tsao Yang,,,['POI'],POINT(10.005248 53.557515),
Turnhalle St. Georg Restaurant Bar Bistro Lounnge,,,['POI'],POINT(10.0137 53.559483),
Uhlenhorster Weinstube,,,['POI'],POINT(10.018917 53.566825),
VLET Restaurant,,,['POI'],POINT(9.99312 53.543554),
Vapiano Hamburg-Altstadt,,,['POI'],POINT(10.002759 53.553124),
Vapiano Neustadt,,,['POI'],POINT(9.987376 53.553441),
Vapiano Rothenbaum,,,['POI'],POINT(9.989109 53.571433),
Vasco da Gama,,,['POI'],POINT(10.01167 53.557874),
Veddeler Fischgaststätte,,,['POI'],POINT(10.019335 53.528957),
Viale Antico,,,['POI'],POINT(9.98683 53.545565),
Vier Rosen Französische Küche,,,['POI'],POINT(9.947715 53.580116),
Vitello Restaurant,,,['POI'],POINT(9.999434 53.551588),
Vümpf,,,['POI'],POINT(9.979739 53.584692),
Waku Waku Bio Wok Restaurant,,,['POI'],POINT(9.992805 53.549433),
Warsteiner Elbspeicher,,,['POI'],POINT(9.948847 53.54439),
Watergate Café Bar Restaurant,,,['POI'],POINT(9.966453 53.54575),
Waterkant Restaurant,,,['POI'],POINT(9.964479 53.547176),
Weinrestaurant Schoppenhauer,,,['POI'],POINT(9.991287 53.545196),
Westminster Restaurant Am Baumwall,,,['POI'],POINT(9.982667 53.544935),
White Lounge Design Restaurant,,,['POI'],POINT(10.019775 53.582407),
Wiekenberg Restaurant,,,['POI'],POINT(9.961995 53.574683),
X.O.K. Restaurant Café Bar,,,['POI'],POINT(10.009607 53.556193),
XXL HOUSE Restaurant,,,['POI'],POINT(10.051257 53.595748),
Yu Yuan Restaurant,,,['POI'],POINT(9.991059 53.568964),
ZWICK - ROCKIN` RESTAURANT,,,['POI'],POINT(9.9948 53.572096),
Zars Kneipe Café und Restaurant,,,['POI'],POINT(10.024586 53.573426),
Zimmer 34,,,['POI'],POINT(10.018817 53.5752),
Zipang Restaurant,,,['POI'],POINT(9.966068 53.579807),
Zippelhaus Restaurant,,,['POI'],POINT(9.995988 53.546226),
Zum Alten Lotsenhaus,,,['POI'],POINT(9.912003 53.544884),
Zum Anleger Biergarten,,,['POI'],POINT(9.999529 53.514676),
Zum Grindelhof Küche und Wein,,,['POI'],POINT(9.985103 53.570577),
Zum Seeteufel Seemannskneipe,,,['POI'],POINT(9.931531 53.546557),
Zum tanzenden Einhorn Mittelalter- und Rollenspieltaverne,,,['POI'],POINT(10.054879 53.560475),
Zur Fischmarkt-Apotheke Bistro-Weinkontor,,,['POI'],POINT(9.996468 53.548684),
Zur Schlachterbörse,,,['POI'],POINT(9.967944 53.560833),
[m]eatery,,,['POI'],POINT(9.987193 53.556605),
grill and green Restaurant,,,['POI'],POINT(9.987632 53.55148),
lütt’n grill - imbiss delüx,,,['POI'],POINT(9.959467 53.563705),
mama trattoria Hamburg City,,,['POI'],POINT(9.993291 53.549573),
mama trattoria Poeseldorf,,,['POI'],POINT(9.995581 53.570625),
maritimo,,,['POI'],POINT(9.939012 53.54445),
unsicht-Bar Dunkelrestaurant,,,['POI'],POINT(9.967531 53.566524),
Alsterwanderweg (Drachenschlucht),,,['POI'],POINT(10.083452 53.646776),
Alsterwanderweg (Höhe Lattenkamp),,,['POI'],POINT(9.992592 53.600247),
Alsterwanderweg (Poppenbüttler Schleuse),,,['POI'],POINT(10.087178 53.657578),
Bille Wanderweg Ost,,,['POI'],POINT(10.246844 53.505953),
Bille Wanderweg West,,,['POI'],POINT(10.210659 53.499235),
Duvenstedter Brook,,,['POI'],POINT(10.175516 53.727565),
Elbufer Mühlenberg,,,['POI'],POINT(9.820826 53.554377),
Elbufer Teufelsbrück,,,['POI'],POINT(9.864279 53.54753),
Elbufer Övelgönne,,,['POI'],POINT(9.901736 53.545195),
Harburger Berge,,,['POI'],POINT(9.869885 53.444975),
Klövensteen,,,['POI'],POINT(9.769411 53.618056),
Kollauwanderweg,,,['POI'],POINT(9.918708 53.602994),
Rodenbeker Quellental,,,['POI'],POINT(10.117411 53.685379),
Wanderweg Mellingburger Schleuse,,,['POI'],POINT(10.098473 53.670746),
Wanderweg Sachsenwald,,,['POI'],POINT(10.315412 53.530324),
Wandse-Wanderweg Ost,,,['POI'],POINT(10.113699 53.587715),
Wandse-Wanderweg West,,,['POI'],POINT(10.10117 53.580958),
Bachstraße - Mädchentreff,,,['POI'],POINT(10.02343 53.578045),
Barmbek-Süd (Bramfelder Straße) - Haus der Jugend,,,['POI'],POINT(10.046022 53.583151),
Barmbek-Süd (Wohldorfer Str.) - Haus der Jugend,,,['POI'],POINT(10.04257 53.577287),
Barmbeker Str. - Betreuungsprojekt,,,['POI'],POINT(10.015454 53.589228),
Bergedorf-Heckkaten (Oberer Landweg) - Haus der Jugend,,,['POI'],POINT(10.186152 53.490504),
Billstedt (Lorenzenweg) - Haus der Jugend,,,['POI'],POINT(10.104844 53.541217),
Bornbachstieg - Stadtteilhaus,,,['POI'],POINT(10.033119 53.678687),
Bramfeld (Herthastraße) - Haus der Jugend,,,['POI'],POINT(10.078139 53.611026),
Bramfeld (Steilshooper Allee) - Gruppenhaus,,,['POI'],POINT(10.082701 53.608595),
Böv 38 e.V. (Böverstland) - Haus der Jugend,,,['POI'],POINT(9.872717 53.596815),
Container - Jugendclub Essener Straße,,,['POI'],POINT(9.99374 53.67354),
Dulsberg (Alter Teichweg) - Haus der Jugend,,,['POI'],POINT(10.06999 53.587521),
Dulsberg Nord (Stapelholmer Str.) - Spielhaus,,,['POI'],POINT(10.058913 53.57876),
Eidelstedt (Baumacker) - Haus der Jugend,,,['POI'],POINT(9.898599 53.61499),
Eimsbüttel (Doormannsweg) - Jugendclub,,,['POI'],POINT(9.956056 53.571082),
Farmsen (Berner Heerweg) - Haus der Jugend,,,['POI'],POINT(10.120677 53.60829),
Finkenwerder (Norderschulweg) - Haus der Jugend,,,['POI'],POINT(9.876529 53.532174),
Groß Borstel (Beerboomstücken) - Jugendclub,,,['POI'],POINT(9.976481 53.611675),
Hammer Park (Caspar-Voght-Straße) - Haus der Jugend,,,['POI'],POINT(10.060806 53.55911),
Harburg (Schneverdingerweg) - Kinderzentrum,,,['POI'],POINT(9.992756 53.440323),
Harburg (Steinikestraße) - Haus der Jugend,,,['POI'],POINT(9.974093 53.455357),
Haus Eimsbüttel (Doormannsweg) - Mädchenzentrum,,,['POI'],POINT(9.957549 53.571654),
(Dahlemer Ring) - Haus der Jugend,,,['POI'],POINT(10.141959 53.58567),
Holitzberg (Holitzberg) - Jugendkeller,,,['POI'],POINT(10.026847 53.674707),
Horn (Manshardtstraße) - Haus der Jugend,,,['POI'],POINT(10.094419 53.555195),
Horn (Snitgerreihe) - Haus der Jugend,,,['POI'],POINT(10.072944 53.556891),
JUNO Jugendzentrum Notkestraße,,,['POI'],POINT(9.886034 53.572754),
Jarrestadt (Kaemmererufer) - Jugendtreff,,,['POI'],POINT(10.029682 53.584946),
Jenfeld (Jenfelder Str) - Haus der Jugend,,,['POI'],POINT(10.134563 53.575074),
Jugendclub sit.com(Tweeltenbek),,,['POI'],POINT(10.01662 53.677948),
Jugendhaus der ESA (Dorothea-Kasten-Str.),,,['POI'],POINT(10.02181 53.614153),
KG Alt-Barmbek (Wohldorfer Str.) - Jugendkeller,,,['POI'],POINT(10.04257 53.577287),
Kennedy-Haus (Kalischerstr) - Kinderzentrum,,,['POI'],POINT(9.98281 53.455375),
Kirchdorf-Süd (Krieterstr.) - Haus der Jugend,,,['POI'],POINT(10.01276 53.499289),
Kiwittsmoor (Tweeltenbek) - Haus der Jugend,,,['POI'],POINT(10.018707 53.677903),
(Eberhofstieg) - Haus der Jugend,,,['POI'],POINT(10.012621 53.652572),
Lattenkamp (Bebelallee) - Haus der Jugend,,,['POI'],POINT(9.993035 53.598518),
Lichtwarkhaus (Holzhude) - Jugendclub,,,['POI'],POINT(10.20885 53.487015),
Mümmelmannsberg (Kirchnerweg) - Haus der Jugend,,,['POI'],POINT(10.147895 53.531107),
Nettelnburg (Oberer Landweg) - Haus der Jugend,,,['POI'],POINT(10.185586 53.486422),
Neuwiedenthal (Lange Striepen) - Mädchenclub,,,['POI'],POINT(9.886877 53.474565),
Neuwiedenthal (Rehrstieg) - Haus der Jugend,,,['POI'],POINT(9.875688 53.47462),
Neuwiedenthal (Stubbenhof) - Stadtteilhaus,,,['POI'],POINT(9.877499 53.479917),
Osdorfer Born (Böttcherkamp) - Haus der Jugend,,,['POI'],POINT(9.855211 53.593105),
Poppenbüttel (In der alten Wache) - Gruppenhaus,,,['POI'],POINT(10.091894 53.652764),
Poppenbüttel (Tegelsbarg) - Haus der Jugend,,,['POI'],POINT(10.067513 53.652157),
Schreyerring - Madchentreff,,,['POI'],POINT(10.060544 53.610114),
Spiel-Werk-Stadt Schleemer Bach,,,['POI'],POINT(10.112582 53.536589),
St.Pauli (Auf dem Stintfang) - Haus der Jugend,,,['POI'],POINT(9.972077 53.546908),
Steilshoop (Gropiusring) - Haus der Jugend,,,['POI'],POINT(10.059452 53.613583),
Stellingen (Sportplatzring) - Haus der Jugend,,,['POI'],POINT(9.929995 53.594155),
Suckweg (Suckweg) - Kinder- und Jugendclub,,,['POI'],POINT(9.994428 53.658421),
Veddel (Uffelnsweg) - Haus der Jugend,,,['POI'],POINT(10.021769 53.52359),
Volksdorf (Ahrensburger Weg) - Haus der Jugend,,,['POI'],POINT(10.170922 53.653338),
Wilde Göre (Breite Straße) - Mädchentreff,,,['POI'],POINT(9.946109 53.546092),
(Rotenhäuser Damm) - Haus der Jugend,,,['POI'],POINT(9.9914 53.510026),
Öjendorf (Merkenstraße) - Haus der Jugend,,,['POI'],POINT(10.127711 53.542279),
Suse-König-Kindergarten (Waldorfkindergarten),,,['POI'],POINT(9.853155 53.559281),
Waldorfkindergarten Altona Blücherstraße,,,['POI'],POINT(9.948244 53.550487),
Waldorfkindergarten Altona Große Rainstraße,,,['POI'],POINT(9.931446 53.552991),
Waldorfkindergarten Bergedorf,,,['POI'],POINT(10.198561 53.462489),
Waldorfkindergarten Bergedorf - Brookkehre,,,['POI'],POINT(10.220202 53.481517),
Waldorfkindergarten Blankenese,,,['POI'],POINT(9.826193 53.563424),
Waldorfkindergarten Eimsbüttel/Eppendorf,,,['POI'],POINT(9.972223 53.574321),
Waldorfkindergarten Farmsen,,,['POI'],POINT(10.127272 53.602908),
Waldorfkindergarten Hamburg Bergstedt,,,['POI'],POINT(10.136816 53.675258),
Waldorfkindergarten Hamburg-Mitte,,,['POI'],POINT(9.998057 53.566821),
Waldorfkindergarten Harburg,,,['POI'],POINT(9.889408 53.460933),
Waldorfkindergarten Kanzleistraße,,,['POI'],POINT(9.857953 53.556983),
Waldorfkindergarten Neugraben,,,['POI'],POINT(9.865629 53.465097),
Waldorfkindergarten Nienstedten,,,['POI'],POINT(9.857058 53.550044),
Waldorfkindergarten Schanzenviertel,,,['POI'],POINT(9.957649 53.566083),
Waldorfkindergarten Tonndorf,,,['POI'],POINT(10.105119 53.578971),
Waldorfkindergarten Volksdorf,,,['POI'],POINT(10.159074 53.654792),
Waldorfkindergarten Wilhelmsburg,,,['POI'],POINT(9.993481 53.514537),
Alt-Barmbek 2 - ev. Kita,,,['POI'],POINT(10.041306 53.584199),
Alt-Rahlstedt - ev. Kita,,,['POI'],POINT(10.151881 53.596788),
Am Kirchberg Wohldorf-Ohlstedt - ev. Kita,,,['POI'],POINT(10.13008 53.696671),
An der Christianskirche - ev. Kita,,,['POI'],POINT(9.932371 53.547737),
An der Osterkirche - ev. Kita,,,['POI'],POINT(9.931864 53.554884),
Ansgar-Gemeinde Langenhorn - ev. Kindergarten,,,['POI'],POINT(10.009505 53.653191),
Ansgar-Kindergarten Altona - ev. Kindergarten,,,['POI'],POINT(9.908413 53.549862),
Apostelkirche Eimsbüttel - ev. Kita,,,['POI'],POINT(9.947062 53.57526),
Arche Noah Billstedt- ev. Kita,,,['POI'],POINT(10.108213 53.558734),
Barmbek-Nord - ev. Kita,,,['POI'],POINT(10.04709 53.590321),
Bergstedt - ev. Kindergarten,,,['POI'],POINT(10.127573 53.671994),
Bethlehem-Gemeinde Eimsbüttel - ev. Kindergarten,,,['POI'],POINT(9.962538 53.576655),
Billrothstraße - ev. Kita,,,['POI'],POINT(9.946958 53.553687),
Binsenort - ev. Kindertagesheim,,,['POI'],POINT(9.865457 53.592654),
Blankenese - ev. Kindergarten,,,['POI'],POINT(9.813078 53.56107),
Borgfelde - ev. Kita,,,['POI'],POINT(10.027435 53.554577),
Bugenhagen - ev. Integrations-Kita Groß Flottbek,,,['POI'],POINT(9.868848 53.572422),
Bugenhagen Nettelnburg - ev. Kita,,,['POI'],POINT(10.185822 53.48136),
Bugenhagen Rönneburg - ev. Kita,,,['POI'],POINT(9.995854 53.439596),
Christophorus Am Poppenbüttler Stieg - ev. Integrations-Kita,,,['POI'],POINT(10.052079 53.643992),
Christus-Gemeinde Othmarschen - ev. Kindertagesheim,,,['POI'],POINT(9.891653 53.552864),
Christuskirche Eimsbüttel - ev. Kita,,,['POI'],POINT(9.958749 53.566658),
Christuskirche Wandsbek - ev. Kindergarten,,,['POI'],POINT(10.072975 53.572444),
Cornelius - ev. Kita,,,['POI'],POINT(9.83018 53.474181),
Der Gute Hirte Jenfeld - ev. Kindergarten,,,['POI'],POINT(10.121401 53.571191),
Eirene Langenhorn - ev. Kindergarten,,,['POI'],POINT(10.021333 53.648185),
Emmaus-Gemeinde Lurup - ev. Kindergarten,,,['POI'],POINT(9.8708 53.592463),
Epiphanien-Gemeinde Barmbek-Nord - ev. Kindertagesheim,,,['POI'],POINT(10.047124 53.591686),
Farmsen-Berne - ev.Kita,,,['POI'],POINT(10.112137 53.607597),
Franz-von-Assisi-Gemeinde Allermöhe - ev. Kindergarten,,,['POI'],POINT(10.127541 53.482527),
Friedenskirche Altona - ev Kindergarten,,,['POI'],POINT(9.961909 53.554924),
Friedenskirche Eilbek - ev. Kindergarten,,,['POI'],POINT(10.046018 53.565288),
Friedenskirche Jenfeld - ev. Kindergarten,,,['POI'],POINT(10.139328 53.572091),
Friedrich-Frank-Bogen - ev. Kita,,,['POI'],POINT(10.181185 53.489592),
Führungsakademie Blankenese - ev. Kindergarten,,,['POI'],POINT(9.830333 53.56061),
Georg-Raloff-Ring - ev. Kita,,,['POI'],POINT(10.055843 53.603992),
Gnadenkirche-Gemeinde Lohbrügge - ev. Kita,,,['POI'],POINT(10.19676 53.506016),
Grützmühlenweg - ev. Kita,,,['POI'],POINT(10.045147 53.644358),
Immanuel-Gemeinde Veddel - ev. Kindertagesheim,,,['POI'],POINT(10.01993 53.527999),
Johannes-Gemeinde Eidelstedt - ev. Kindergarten,,,['POI'],POINT(9.897803 53.61876),
Johannes-Gemeinde Rissen - Kindergarten,,,['POI'],POINT(9.762172 53.580275),
Jubilate - ev. Kita,,,['POI'],POINT(10.127258 53.539444),
